site_code;class;family_cor;genus;sp;nb_sample;nb_empty;item_raw;item;item_phylum;item_class;item_ord;item_fam;item_gen;item_sp;item_volper;nb_guts;item_freq;time;fish_sp;grp1;grp3;grp6
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;111;75;Stomatopoda;Stomatopoda;Arthropoda;Malacostraca;Stomatopoda;NA;NA;NA;NA;36;0.03;day;Plesiops coeruleolineatus;Stomatopoda;Malacostraca;Stomatopoda
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;111;75;Insecta_larvae;Insecta;Arthropoda;Insecta;NA;NA;NA;NA;NA;36;0.03;day;Plesiops coeruleolineatus;Insecta;Insecta;Insecta
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;111;75;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;36;0.14;day;Plesiops coeruleolineatus;Amphipoda;Malacostraca;Peracarida
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;111;75;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;36;0.31;day;Plesiops coeruleolineatus;Shrimp;Malacostraca;Decapoda
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;111;75;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;36;0.17;day;Plesiops coeruleolineatus;Actinopterygii;Actinopterygii;Actinopterygii
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;119;26;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;93;0.35;night;Plesiops coeruleolineatus;Annelida;Annelida;Worm
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;119;26;Galatheides;Galatheidae;Arthropoda;Malacostraca;Decapoda;Galatheidae;NA;NA;NA;93;0.04;night;Plesiops coeruleolineatus;Anomura;Malacostraca;Decapoda
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;119;26;Gastropodes;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;93;0.02;night;Plesiops coeruleolineatus;Gastropoda;Gastropoda;Gastropoda
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;119;26;Pagures;Paguroidea;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;93;0.02;night;Plesiops coeruleolineatus;Anomura;Malacostraca;Decapoda
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;119;26;Opistobranches;Opisthobranchia;Mollusca;Gastropoda;NA;NA;NA;NA;NA;93;0.03;night;Plesiops coeruleolineatus;Gastropoda;Gastropoda;Gastropoda
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;119;26;Brachyura;Brachyura;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;93;0.15;night;Plesiops coeruleolineatus;Brachyura;Malacostraca;Decapoda
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;119;26;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;NA;93;0.08;night;Plesiops coeruleolineatus;Isopoda;Malacostraca;Peracarida
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;119;26;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;93;0.14;night;Plesiops coeruleolineatus;Amphipoda;Malacostraca;Peracarida
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;119;26;Sipunculides;Sipuncula;Sipuncula;NA;NA;NA;NA;NA;NA;93;0.06;night;Plesiops coeruleolineatus;Sipuncula;Sipuncula;Worm
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;119;26;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;93;0.29;night;Plesiops coeruleolineatus;Shrimp;Malacostraca;Decapoda
mad;Actinopterygii;Plesiopidae;Plesiops;coeruleolineatus;119;26;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;93;0.1;night;Plesiops coeruleolineatus;Actinopterygii;Actinopterygii;Actinopterygii
mad;Actinopterygii;Pomacanthidae;Pomacanthus;chrysurus;6;0;Algae;Algae;NA;NA;NA;NA;NA;NA;NA;6;1;day;Pomacanthus chrysurus;Algae;Benthic autotroph;Benthic autotroph
mad;Actinopterygii;Pomacanthidae;Pomacanthus;chrysurus;6;0;Cirripèdes;Cirripedia;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;6;0.17;day;Pomacanthus chrysurus;Cirripedia;Hexanauplia;Cirripedia
mad;Actinopterygii;Pomacanthidae;Pomacanthus;chrysurus;6;0;Phanerogames;Spermatophyta;Tracheophyta;NA;NA;NA;NA;NA;NA;6;0.33;day;Pomacanthus chrysurus;Seagrass;Benthic autotroph;Benthic autotroph
mad;Actinopterygii;Pomacanthidae;Pomacanthus;chrysurus;6;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;6;1;day;Pomacanthus chrysurus;Amphipoda;Malacostraca;Peracarida
mad;Actinopterygii;Pomacanthidae;Pomacanthus;chrysurus;6;0;Eponges;Porifera;Porifera;NA;NA;NA;NA;NA;NA;6;1;day;Pomacanthus chrysurus;Porifera;Porifera;Porifera
mad;Actinopterygii;Pomacanthidae;Pomacanthus;chrysurus;6;0;Brachyura;Brachyura;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;6;0.17;day;Pomacanthus chrysurus;Brachyura;Malacostraca;Decapoda
mad;Actinopterygii;Pomacanthidae;Pomacanthus;chrysurus;6;0;Hydraires;Hydrozoa;Cnidaria;Hydrozoa;NA;NA;NA;NA;NA;6;0.5;day;Pomacanthus chrysurus;Hydrozoa;Medusozoa;Medusozoa
mad;Actinopterygii;Pomacanthidae;Pomacanthus;chrysurus;6;0;Sipunculides;Sipuncula;Sipuncula;NA;NA;NA;NA;NA;NA;6;0.17;day;Pomacanthus chrysurus;Sipuncula;Sipuncula;Worm
mad;Actinopterygii;Pomacanthidae;Pomacanthus;chrysurus;6;0;Alcyonaires;Octocorallia;Cnidaria;Anthozoa;NA;NA;NA;NA;NA;6;0.17;day;Pomacanthus chrysurus;Octocorallia;Anthozoa;Anthozoa
mad;Actinopterygii;Pomacanthidae;Pomacanthus;chrysurus;6;0;Holothurides;Holothuroidea;Echinodermata;Holothuroidea;NA;NA;NA;NA;NA;6;0.17;day;Pomacanthus chrysurus;Holothuroidea;Holothuroidea;Holothuroidea
mad;Actinopterygii;Pomacanthidae;Pomacanthus;chrysurus;6;0;Opistobranches;Opisthobranchia;Mollusca;Gastropoda;NA;NA;NA;NA;NA;6;0.33;day;Pomacanthus chrysurus;Gastropoda;Gastropoda;Gastropoda
mad;Actinopterygii;Pomacanthidae;Pomacanthus;chrysurus;6;0;Ascidies;Ascidiacea;Chordata;Ascidiacea;NA;NA;NA;NA;NA;6;1;day;Pomacanthus chrysurus;Tunicata;Tunicata;Tunicata
mad;Actinopterygii;Pomacanthidae;Pomacanthus;chrysurus;6;0;Mollusques_eggs;Mollusca;Mollusca;NA;NA;NA;NA;NA;NA;6;0.33;day;Pomacanthus chrysurus;Zooplankton;Eggs;Zooplankton
mad;Actinopterygii;Pomacanthidae;Pomacanthus;semicirculatus;9;0;Algae;Algae;NA;NA;NA;NA;NA;NA;NA;9;1;day;Pomacanthus semicirculatus;Algae;Benthic autotroph;Benthic autotroph
mad;Actinopterygii;Pomacanthidae;Pomacanthus;semicirculatus;9;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;9;0.33;day;Pomacanthus semicirculatus;Amphipoda;Malacostraca;Peracarida
mad;Actinopterygii;Pomacanthidae;Pomacanthus;semicirculatus;9;0;Eponges;Porifera;Porifera;NA;NA;NA;NA;NA;NA;9;0.55;day;Pomacanthus semicirculatus;Porifera;Porifera;Porifera
mad;Actinopterygii;Pomacanthidae;Pomacanthus;semicirculatus;9;0;Brachyura;Brachyura;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;9;0.11;day;Pomacanthus semicirculatus;Brachyura;Malacostraca;Decapoda
mad;Actinopterygii;Pomacanthidae;Pomacanthus;semicirculatus;9;0;Hydraires;Hydrozoa;Cnidaria;Hydrozoa;NA;NA;NA;NA;NA;9;0.66;day;Pomacanthus semicirculatus;Hydrozoa;Medusozoa;Medusozoa
mad;Actinopterygii;Pomacanthidae;Pomacanthus;semicirculatus;9;0;Echiures;Echiuroidae;Annelida;Polychaeta;Echiura;NA;NA;NA;NA;9;0.11;day;Pomacanthus semicirculatus;Annelida;Annelida;Worm
mad;Actinopterygii;Pomacanthidae;Pomacanthus;semicirculatus;9;0;Nematodes;Nematoda;Nematoda;NA;NA;NA;NA;NA;NA;9;0.11;day;Pomacanthus semicirculatus;Nematoda;Nematoda;Worm
mad;Actinopterygii;Pomacanthidae;Pomacanthus;semicirculatus;9;0;Pogonophores;Siboglinidae;Annelida;Polychaeta;Sabellida;Siboglinidae;NA;NA;NA;9;0.11;day;Pomacanthus semicirculatus;Annelida;Annelida;Worm
mad;Actinopterygii;Pomacanthidae;Pomacanthus;semicirculatus;9;0;Opistobranches;Opisthobranchia;Mollusca;Gastropoda;NA;NA;NA;NA;NA;9;0.11;day;Pomacanthus semicirculatus;Gastropoda;Gastropoda;Gastropoda
mad;Actinopterygii;Pomacanthidae;Pomacanthus;semicirculatus;9;0;Holothurides;Holothuroidea;Echinodermata;Holothuroidea;NA;NA;NA;NA;NA;9;0.11;day;Pomacanthus semicirculatus;Holothuroidea;Holothuroidea;Holothuroidea
mad;Actinopterygii;Pomacanthidae;Pomacanthus;semicirculatus;9;0;Cirripèdes;Cirripedia;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;9;0.33;day;Pomacanthus semicirculatus;Cirripedia;Hexanauplia;Cirripedia
mad;Actinopterygii;Pomacanthidae;Pomacanthus;semicirculatus;9;0;Ascidies;Ascidiacea;Chordata;Ascidiacea;NA;NA;NA;NA;NA;9;0.66;day;Pomacanthus semicirculatus;Tunicata;Tunicata;Tunicata
mad;Actinopterygii;Pomacanthidae;Pomacanthus;semicirculatus;9;0;Tanaidacés;Tanaidacea;Arthropoda;Malacostraca;Tanaidacea;NA;NA;NA;NA;9;0.11;day;Pomacanthus semicirculatus;Tanaidacea;Malacostraca;Peracarida
mad;Actinopterygii;Pomacentridae;Stegastes;fasciolatus;22;0;Filamentous_algae;Algae;NA;NA;NA;NA;NA;NA;NA;22;1;day;Stegastes fasciolatus;Algae;Benthic autotroph;Benthic autotroph
mad;Actinopterygii;Pomacentridae;Stegastes;fasciolatus;22;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;22;0.27;day;Stegastes fasciolatus;Amphipoda;Malacostraca;Peracarida
mad;Actinopterygii;Pomacentridae;Stegastes;fasciolatus;22;0;Macroalgae;Macroalgae;NA;NA;NA;NA;NA;NA;NA;22;1;day;Stegastes fasciolatus;Algae;Benthic autotroph;Benthic autotroph
mad;Actinopterygii;Pomacentridae;Stegastes;fasciolatus;22;0;Sipunculides;Sipuncula;Sipuncula;NA;NA;NA;NA;NA;NA;22;0.05;day;Stegastes fasciolatus;Sipuncula;Sipuncula;Worm
mad;Actinopterygii;Pomacentridae;Stegastes;fasciolatus;22;0;Alcyonaires;Octocorallia;Cnidaria;Anthozoa;NA;NA;NA;NA;NA;22;0.09;day;Stegastes fasciolatus;Octocorallia;Anthozoa;Anthozoa
mad;Actinopterygii;Pomacentridae;Stegastes;fasciolatus;22;0;Pogonophores;Siboglinidae;Annelida;Polychaeta;Sabellida;Siboglinidae;NA;NA;NA;22;0.05;day;Stegastes fasciolatus;Annelida;Annelida;Worm
mad;Actinopterygii;Pomacentridae;Stegastes;fasciolatus;22;0;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;22;0.05;day;Stegastes fasciolatus;Annelida;Annelida;Worm
mad;Actinopterygii;Pomacentridae;Stegastes;fasciolatus;22;0;Ascidies;Ascidiacea;Chordata;Ascidiacea;NA;NA;NA;NA;NA;22;0.5;day;Stegastes fasciolatus;Tunicata;Tunicata;Tunicata
mad;Actinopterygii;Pomacentridae;Stegastes;fasciolatus;22;0;Opistobranches;Opisthobranchia;Mollusca;Gastropoda;NA;NA;NA;NA;NA;22;0.05;day;Stegastes fasciolatus;Gastropoda;Gastropoda;Gastropoda
mad;Actinopterygii;Pomacentridae;Stegastes;fasciolatus;22;0;Ascidies larves;Ascidiacea;Chordata;Ascidiacea;NA;NA;NA;NA;NA;22;0.14;day;Stegastes fasciolatus;Zooplankton;Ascidiacea;Zooplankton
mad;Actinopterygii;Pomacentridae;Stegastes;fasciolatus;22;0;Harpacticoida;Harpacticoida;Arthropoda;Hexanauplia;Harpacticoida;NA;NA;NA;NA;22;0.41;day;Stegastes fasciolatus;Copepoda;Hexanauplia;Copepoda
mad;Actinopterygii;Pomacentridae;Stegastes;fasciolatus;22;0;Fish_eggs;Fish_eggs;Chordata;Actinopterygii;NA;NA;NA;NA;NA;22;0.36;day;Stegastes fasciolatus;Zooplankton;Actinopterygii;Zooplankton
mad;Actinopterygii;Pomacentridae;Stegastes;fasciolatus;22;0;Gnathiids;Gnathiidae;Arthropoda;Malacostraca;Isopoda;Gnathiidae;NA;NA;NA;22;0.05;day;Stegastes fasciolatus;Isopoda;Malacostraca;Peracarida
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Filamentous_algae;Algae;NA;NA;NA;NA;NA;NA;NA;27;0.59;day;Pomacentrus caeruleus;Algae;Benthic autotroph;Benthic autotroph
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Mollusques_eggs;Mollusca;Mollusca;NA;NA;NA;NA;NA;NA;27;0.38;day;Pomacentrus caeruleus;Zooplankton;Eggs;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Macroalgae;Macroalgae;NA;NA;NA;NA;NA;NA;NA;27;0.44;day;Pomacentrus caeruleus;Algae;Benthic autotroph;Benthic autotroph
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;27;0.07;day;Pomacentrus caeruleus;Ostracoda;Ostracoda;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Eponges_larvae;Porifera;Porifera;NA;NA;NA;NA;NA;NA;27;0.11;day;Pomacentrus caeruleus;Zooplankton;Porifera;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Copepodes;Copepoda;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;27;0.96;day;Pomacentrus caeruleus;Copepoda;Hexanauplia;Copepoda
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Hydraires;Hydrozoa;Cnidaria;Hydrozoa;NA;NA;NA;NA;NA;27;0.11;day;Pomacentrus caeruleus;Hydrozoa;Medusozoa;Medusozoa
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;NA;27;0.07;day;Pomacentrus caeruleus;Isopoda;Malacostraca;Peracarida
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Polychaeta;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;27;0.15;day;Pomacentrus caeruleus;Annelida;Annelida;Worm
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;27;0.07;day;Pomacentrus caeruleus;Amphipoda;Malacostraca;Peracarida
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Opistobranches;Opisthobranchia;Mollusca;Gastropoda;NA;NA;NA;NA;NA;27;0.15;day;Pomacentrus caeruleus;Gastropoda;Gastropoda;Gastropoda
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Pelecypodes;Bivalvia;Mollusca;Bivalvia;NA;NA;NA;NA;NA;27;0.07;day;Pomacentrus caeruleus;Bivalvia;Bivalvia;Bivalvia
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Ascidies larves;Ascidiacea;Chordata;Ascidiacea;NA;NA;NA;NA;NA;27;0.7;day;Pomacentrus caeruleus;Zooplankton;Ascidiacea;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Fish_eggs;Fish_eggs;Chordata;Actinopterygii;NA;NA;NA;NA;NA;27;0.67;day;Pomacentrus caeruleus;Zooplankton;Actinopterygii;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;caeruleus;28;1;Debris_unid;Organic;NA;NA;NA;NA;NA;NA;NA;27;0.07;day;Pomacentrus caeruleus;Detritus;Detritus;Detritus
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Filamentous_algae;Algae;NA;NA;NA;NA;NA;NA;NA;52;1;day;Pomacentrus sulfureus;Algae;Benthic autotroph;Benthic autotroph
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Hydraires;Hydrozoa;Cnidaria;Hydrozoa;NA;NA;NA;NA;NA;52;0.08;day;Pomacentrus sulfureus;Hydrozoa;Medusozoa;Medusozoa
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Macroalgae;Macroalgae;NA;NA;NA;NA;NA;NA;NA;52;1;day;Pomacentrus sulfureus;Algae;Benthic autotroph;Benthic autotroph
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Mardréporaires Polyps;Scleractinia;Cnidaria;Anthozoa;Scleractinia;NA;NA;NA;NA;52;0.04;day;Pomacentrus sulfureus;Scleractinia;Anthozoa;Anthozoa
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Phanerogames;Spermatophyta;Tracheophyta;NA;NA;NA;NA;NA;NA;52;0.17;day;Pomacentrus sulfureus;Seagrass;Benthic autotroph;Benthic autotroph
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Nematodes;Nematoda;Nematoda;NA;NA;NA;NA;NA;NA;52;0.02;day;Pomacentrus sulfureus;Nematoda;Nematoda;Worm
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Foraminifera;Foraminifera;Foraminifera;NA;NA;NA;NA;NA;NA;52;0.17;day;Pomacentrus sulfureus;Foraminifera;Foraminifera;Foraminifera
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Polychaetes larvae;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;52;0.69;day;Pomacentrus sulfureus;Zooplankton;Annelida;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Eponges_larvae;Porifera;Porifera;NA;NA;NA;NA;NA;NA;52;0.65;day;Pomacentrus sulfureus;Zooplankton;Porifera;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Gastropoda_larvae;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;52;0.12;day;Pomacentrus sulfureus;Zooplankton;Gastropoda;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Eponges_buds;Porifera;Porifera;NA;NA;NA;NA;NA;NA;52;0.06;day;Pomacentrus sulfureus;Porifera;Porifera;Porifera
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Gastropodes;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;52;0.04;day;Pomacentrus sulfureus;Gastropoda;Gastropoda;Gastropoda
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Eponges;Porifera;Porifera;NA;NA;NA;NA;NA;NA;52;0.06;day;Pomacentrus sulfureus;Porifera;Porifera;Porifera
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Mollusques_eggs;Mollusca;Mollusca;NA;NA;NA;NA;NA;NA;52;0.08;day;Pomacentrus sulfureus;Zooplankton;Eggs;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Isopods;Isopoda;Arthropoda;Malacostraca;Isopoda;NA;NA;NA;NA;52;0.52;day;Pomacentrus sulfureus;Isopoda;Malacostraca;Peracarida
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;52;0.58;day;Pomacentrus sulfureus;Ostracoda;Ostracoda;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Amphipodes;Amphipoda;Arthropoda;Malacostraca;Amphipoda;NA;NA;NA;NA;52;0.29;day;Pomacentrus sulfureus;Amphipoda;Malacostraca;Peracarida
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Calanoida;Calanoida;Arthropoda;Hexanauplia;Calanoida;NA;NA;NA;NA;52;0.87;day;Pomacentrus sulfureus;Copepoda;Hexanauplia;Copepoda
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Shrimp;Shrimp;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;52;0.06;day;Pomacentrus sulfureus;Shrimp;Malacostraca;Decapoda
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Harpacticoida;Harpacticoida;Arthropoda;Hexanauplia;Harpacticoida;NA;NA;NA;NA;52;0.88;day;Pomacentrus sulfureus;Copepoda;Hexanauplia;Copepoda
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Cyclopoida;Cyclopoida;Arthropoda;Hexanauplia;Cyclopoida;NA;NA;NA;NA;52;0.77;day;Pomacentrus sulfureus;Copepoda;Hexanauplia;Copepoda
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Brachyura_larvae;Brachyura;Arthropoda;Malacostraca;Decapoda;NA;NA;NA;NA;52;0.31;day;Pomacentrus sulfureus;Zooplankton;Malacostraca;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Cirripèdes;Cirripedia;Arthropoda;Hexanauplia;NA;NA;NA;NA;NA;52;0.12;day;Pomacentrus sulfureus;Cirripedia;Hexanauplia;Cirripedia
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Acariens;Acari;Arthropoda;Arachnida;NA;NA;NA;NA;NA;52;0.1;day;Pomacentrus sulfureus;Arachnida;Arachnida;Arachnida
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Fish_eggs;Fish_eggs;Chordata;Actinopterygii;NA;NA;NA;NA;NA;52;0.4;day;Pomacentrus sulfureus;Zooplankton;Actinopterygii;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Insecta;Insecta;Arthropoda;Insecta;NA;NA;NA;NA;NA;52;0.13;day;Pomacentrus sulfureus;Insecta;Insecta;Insecta
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Ascidies;Ascidiacea;Chordata;Ascidiacea;NA;NA;NA;NA;NA;52;0.73;day;Pomacentrus sulfureus;Tunicata;Tunicata;Tunicata
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Ascidies larves;Ascidiacea;Chordata;Ascidiacea;NA;NA;NA;NA;NA;52;0.9;day;Pomacentrus sulfureus;Zooplankton;Ascidiacea;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Appendiculaires;Appendicularia;Chordata;Appendicularia;NA;NA;NA;NA;NA;52;0.23;day;Pomacentrus sulfureus;Tunicata;Tunicata;Tunicata
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;52;0;Fish;Fish;Chordata;Actinopterygii;NA;NA;NA;NA;NA;52;0.33;day;Pomacentrus sulfureus;Actinopterygii;Actinopterygii;Actinopterygii
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Macroalgae;Macroalgae;NA;NA;NA;NA;NA;NA;NA;14;1;night;Pomacentrus sulfureus;Algae;Benthic autotroph;Benthic autotroph
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Phanerogames;Spermatophyta;Tracheophyta;NA;NA;NA;NA;NA;NA;14;0.07;night;Pomacentrus sulfureus;Seagrass;Benthic autotroph;Benthic autotroph
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Foraminifera;Foraminifera;Foraminifera;NA;NA;NA;NA;NA;NA;14;0.64;night;Pomacentrus sulfureus;Foraminifera;Foraminifera;Foraminifera
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Eponges_larvae;Porifera;Porifera;NA;NA;NA;NA;NA;NA;14;0.5;night;Pomacentrus sulfureus;Zooplankton;Porifera;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Eponges_buds;Porifera;Porifera;NA;NA;NA;NA;NA;NA;14;0.43;night;Pomacentrus sulfureus;Porifera;Porifera;Porifera
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Eponges;Porifera;Porifera;NA;NA;NA;NA;NA;NA;14;0.14;night;Pomacentrus sulfureus;Porifera;Porifera;Porifera
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Filamentous_algae;Algae;NA;NA;NA;NA;NA;NA;NA;14;1;night;Pomacentrus sulfureus;Algae;Benthic autotroph;Benthic autotroph
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Hydraires;Hydrozoa;Cnidaria;Hydrozoa;NA;NA;NA;NA;NA;14;0.28;night;Pomacentrus sulfureus;Hydrozoa;Medusozoa;Medusozoa
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Ostracodes;Ostracoda;Arthropoda;Ostracoda;NA;NA;NA;NA;NA;14;0.86;night;Pomacentrus sulfureus;Ostracoda;Ostracoda;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Calanoida;Calanoida;Arthropoda;Hexanauplia;Calanoida;NA;NA;NA;NA;14;0.93;night;Pomacentrus sulfureus;Copepoda;Hexanauplia;Copepoda
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Harpacticoida;Harpacticoida;Arthropoda;Hexanauplia;Harpacticoida;NA;NA;NA;NA;14;1;night;Pomacentrus sulfureus;Copepoda;Hexanauplia;Copepoda
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Polychaetes larvae;Polychaeta;Annelida;Polychaeta;NA;NA;NA;NA;NA;14;1;night;Pomacentrus sulfureus;Zooplankton;Annelida;Zooplankton
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Cyclopoida;Cyclopoida;Arthropoda;Hexanauplia;Cyclopoida;NA;NA;NA;NA;14;0.93;night;Pomacentrus sulfureus;Copepoda;Hexanauplia;Copepoda
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Monstrilloida;Monstrilloida;Arthropoda;Hexanauplia;Monstrilloida;NA;NA;NA;NA;14;0.43;night;Pomacentrus sulfureus;Copepoda;Hexanauplia;Copepoda
mad;Actinopterygii;Pomacentridae;Pomacentrus;sulfureus;14;0;Gastropodes;Gastropoda;Mollusca;Gastropoda;NA;NA;NA;NA;NA;14;0.14;night;Pomacentrus sulfureus;Gastropoda;Gastropoda;Gastropoda
