site,cons_class,cons_fam,cons_sp,lev1,lev2,w,nb_sample,nb_guts,nb_empty,cons_size
mari,Actinopterygii,Lutjanidae,Lutjanus gibbus,Brachyura,Decapoda,0.08,33,23,10,50
mari,Actinopterygii,Lutjanidae,Lutjanus gibbus,Brachyura,Decapoda,0.04,33,23,10,50
mari,Actinopterygii,Lutjanidae,Lutjanus gibbus,Cephalopoda,Cephalopoda,0.04,33,23,10,50
mari,Actinopterygii,Lutjanidae,Lutjanus gibbus,Gastropoda,Gastropoda,0.04,33,23,10,50
mari,Actinopterygii,Lutjanidae,Lutjanus gibbus,Hemichordata,Worm,0.04,33,23,10,50
mari,Actinopterygii,Lutjanidae,Lutjanus gibbus,Holothuroidea,Holothuroidea,0.04,33,23,10,50
mari,Actinopterygii,Lutjanidae,Lutjanus gibbus,Shrimp,Decapoda,0.04,33,23,10,50
mari,Actinopterygii,Lutjanidae,Lutjanus gibbus,Shrimp,Decapoda,0.04,33,23,10,50
mari,Actinopterygii,Lutjanidae,Lutjanus gibbus,Shrimp,Decapoda,0.04,33,23,10,50
mari,Actinopterygii,Lutjanidae,Lutjanus gibbus,Sipuncula,Worm,0.04,33,23,10,50
mari,Actinopterygii,Lutjanidae,Lutjanus gibbus,Solenogastres,Solenogastres,0.13,33,23,10,50
mari,Actinopterygii,Lutjanidae,Lutjanus vitta,Actinopterygii,Actinopterygii,0.11,26,18,8,40
mari,Actinopterygii,Lutjanidae,Lutjanus vitta,Actinopterygii,Actinopterygii,0.11,26,18,8,40
mari,Actinopterygii,Lutjanidae,Lutjanus vitta,Annelida,Worm,0.05,26,18,8,40
mari,Actinopterygii,Lutjanidae,Lutjanus vitta,Brachyura,Decapoda,0.27,26,18,8,40
mari,Actinopterygii,Lutjanidae,Lutjanus vitta,Brachyura,Decapoda,0.27,26,18,8,40
mari,Actinopterygii,Lutjanidae,Lutjanus vitta,Hemichordata,Worm,0.05,26,18,8,40
mari,Actinopterygii,Lutjanidae,Lutjanus vitta,Shrimp,Decapoda,0.38,26,18,8,40
mari,Actinopterygii,Lutjanidae,Lutjanus vitta,Stomatopoda,Stomatopoda,0.05,26,18,8,40
mari,Actinopterygii,Labridae,Macropharyngodon meleagris,Foraminifera,Foraminifera,0.25,4,4,0,15
mari,Actinopterygii,Labridae,Macropharyngodon meleagris,Foraminifera,Foraminifera,0.25,4,4,0,15
mari,Actinopterygii,Labridae,Macropharyngodon meleagris,Gastropoda,Gastropoda,0.75,4,4,0,15
mari,Actinopterygii,Labridae,Macropharyngodon meleagris,Inorganic,Inorganic,0.25,4,4,0,15
mari,Actinopterygii,Lethrinidae,Monotaxis grandoculis,Annelida,Worm,0.14,8,7,1,60
mari,Actinopterygii,Lethrinidae,Monotaxis grandoculis,Anomura,Decapoda,0.28,8,7,1,60
mari,Actinopterygii,Lethrinidae,Monotaxis grandoculis,Bivalvia,Bivalvia,0.71,8,7,1,60
mari,Actinopterygii,Lethrinidae,Monotaxis grandoculis,Brachyura,Decapoda,0.42,8,7,1,60
mari,Actinopterygii,Lethrinidae,Monotaxis grandoculis,Brachyura,Decapoda,0.28,8,7,1,60
mari,Actinopterygii,Lethrinidae,Monotaxis grandoculis,Brachyura,Decapoda,0.14,8,7,1,60
mari,Actinopterygii,Lethrinidae,Monotaxis grandoculis,Echinoidea,Echinoidea,0.14,8,7,1,60
mari,Actinopterygii,Lethrinidae,Monotaxis grandoculis,Gastropoda,Gastropoda,1,8,7,1,60
mari,Actinopterygii,Moringuidae,Moringua macrochir,Actinopterygii,Actinopterygii,0.1,22,10,12,20
mari,Actinopterygii,Moringuidae,Moringua macrochir,Annelida,Worm,0.6,22,10,12,20
mari,Actinopterygii,Moringuidae,Moringua macrochir,Foraminifera,Foraminifera,0.4,22,10,12,20
mari,Actinopterygii,Moringuidae,Moringua macrochir,Inorganic,Inorganic,0.3,22,10,12,20
mari,Actinopterygii,Mullidae,Mulloidichthys flavolineatus,Actinopterygii,Actinopterygii,0.28,35,23,12,43
mari,Actinopterygii,Mullidae,Mulloidichthys flavolineatus,Annelida,Worm,0.14,35,22,13,43
mari,Actinopterygii,Mullidae,Mulloidichthys flavolineatus,Annelida,Worm,0.04,35,21,14,43
mari,Actinopterygii,Mullidae,Mulloidichthys flavolineatus,Anomura,Decapoda,0.09,35,18,17,43
mari,Actinopterygii,Mullidae,Mulloidichthys flavolineatus,Bivalvia,Bivalvia,0.14,35,16,19,43
mari,Actinopterygii,Mullidae,Mulloidichthys flavolineatus,Brachyura,Decapoda,0.09,35,19,16,43
mari,Actinopterygii,Mullidae,Mulloidichthys flavolineatus,Copepoda,Zooplankton,0.09,35,17,18,43
mari,Actinopterygii,Mullidae,Mulloidichthys flavolineatus,Echinoidea,Echinoidea,0.09,35,14,21,43
mari,Actinopterygii,Mullidae,Mulloidichthys flavolineatus,Foraminifera,Foraminifera,0.14,35,12,23,43
mari,Actinopterygii,Mullidae,Mulloidichthys flavolineatus,Gastropoda,Gastropoda,0.09,35,15,20,43
mari,Actinopterygii,Mullidae,Mulloidichthys flavolineatus,Hemichordata,Worm,0.04,35,13,22,43
mari,Actinopterygii,Mullidae,Mulloidichthys flavolineatus,Shrimp,Decapoda,0.14,35,20,15,43
mari,Actinopterygii,Holocentridae,Myripristis berndti,Shrimp,Decapoda,1,7,5,2,30
mari,Actinopterygii,Holocentridae,Myripristis violacea,Algae,Benthic autotroph,0.08,17,12,5,35
mari,Actinopterygii,Holocentridae,Myripristis violacea,Amphipoda,Zooplankton,0.08,17,12,5,35
mari,Actinopterygii,Holocentridae,Myripristis violacea,Annelida,Worm,0.16,17,12,5,35
mari,Actinopterygii,Holocentridae,Myripristis violacea,Anomura,Decapoda,0.08,17,12,5,35
mari,Actinopterygii,Holocentridae,Myripristis violacea,Brachyura,Decapoda,0.58,17,12,5,35
mari,Actinopterygii,Holocentridae,Myripristis violacea,Brachyura,Decapoda,0.16,17,12,5,35
mari,Actinopterygii,Holocentridae,Myripristis violacea,Inorganic,Inorganic,0.08,17,12,5,35
mari,Actinopterygii,Holocentridae,Myripristis violacea,Shrimp,Decapoda,0.25,17,12,5,35
mari,Actinopterygii,Holocentridae,Myripristis violacea,Shrimp,Decapoda,0.08,17,12,5,35
mari,Actinopterygii,Holocentridae,Myripristis violacea,Stomatopoda,Stomatopoda,0.16,17,12,5,35
mari,Actinopterygii,Holocentridae,Myripristis violacea,Zooplankton,Zooplankton,0.08,17,12,5,35
mari,Actinopterygii,Holocentridae,Myripristis violacea,Zooplankton,Zooplankton,0.08,17,12,5,35
mari,Actinopterygii,Acanthuridae,Naso lituratus,Algae,Benthic autotroph,0.67,9,9,0,46
mari,Actinopterygii,Acanthuridae,Naso lituratus,Algae,Benthic autotroph,0.33,9,9,0,46
mari,Actinopterygii,Acanthuridae,Naso unicornis,Algae,Benthic autotroph,0.83,6,6,0,70
mari,Actinopterygii,Acanthuridae,Naso unicornis,Algae,Benthic autotroph,0.17,6,6,0,70
mari,Actinopterygii,Acanthuridae,Naso unicornis,Algae,Benthic autotroph,0.83,6,6,0,70
mari,Actinopterygii,Mugilidae,Neomyxus leuciscus,Algae,Benthic autotroph,1,3,3,0,46
mari,Actinopterygii,Mugilidae,Neomyxus leuciscus,Detritus,Detritus,1,3,3,0,46
mari,Actinopterygii,Mugilidae,Neomyxus leuciscus,Foraminifera,Foraminifera,1,3,3,0,46
mari,Actinopterygii,Mugilidae,Neomyxus leuciscus,Phytoplankton,Phytoplankton,1,3,3,0,46
mari,Actinopterygii,Mugilidae,Neomyxus leuciscus,Phytoplankton,Phytoplankton,1,3,3,0,46
mari,Actinopterygii,Holocentridae,Neoniphon argenteus,Brachyura,Decapoda,1,4,3,1,24
mari,Actinopterygii,Holocentridae,Neoniphon argenteus,Brachyura,Decapoda,1,4,3,1,24
mari,Actinopterygii,Holocentridae,Neoniphon argenteus,Brachyura,Decapoda,1,4,3,1,24
mari,Actinopterygii,Holocentridae,Neoniphon argenteus,Shrimp,Decapoda,1,4,3,1,24
mari,Actinopterygii,Holocentridae,Neoniphon sammara,Algae,Benthic autotroph,0.09,13,11,2,32
mari,Actinopterygii,Holocentridae,Neoniphon sammara,Annelida,Worm,0.09,13,11,2,32
mari,Actinopterygii,Holocentridae,Neoniphon sammara,Brachyura,Decapoda,0.36,13,11,2,32
mari,Actinopterygii,Holocentridae,Neoniphon sammara,Brachyura,Decapoda,0.27,13,11,2,32
mari,Actinopterygii,Holocentridae,Neoniphon sammara,Brachyura,Decapoda,0.18,13,11,2,32
mari,Actinopterygii,Holocentridae,Neoniphon sammara,Brachyura,Decapoda,0.09,13,11,2,32
mari,Actinopterygii,Holocentridae,Neoniphon sammara,Brachyura,Decapoda,0.09,13,11,2,32
mari,Actinopterygii,Holocentridae,Neoniphon sammara,Brachyura,Decapoda,0.09,13,11,2,32
mari,Actinopterygii,Holocentridae,Neoniphon sammara,Copepoda,Zooplankton,0.09,13,11,2,32
mari,Actinopterygii,Holocentridae,Neoniphon sammara,Gastropoda,Gastropoda,0.09,13,11,2,32
mari,Actinopterygii,Holocentridae,Neoniphon sammara,Scleractinia,Anthozoa,0.18,13,11,2,32
mari,Actinopterygii,Apogonidae,Ostorhinchus nigrofasciatus,Shrimp,Decapoda,0.67,3,3,0,10
mari,Actinopterygii,Apogonidae,Ostorhinchus nigrofasciatus,Shrimp,Decapoda,0.33,3,3,0,10
mari,Actinopterygii,Apogonidae,Ostorhinchus novemfasciatus,Actinopterygii,Actinopterygii,0.35,24,17,7,10
mari,Actinopterygii,Apogonidae,Ostorhinchus novemfasciatus,Actinopterygii,Actinopterygii,0.11,24,17,7,10
mari,Actinopterygii,Apogonidae,Ostorhinchus novemfasciatus,Actinopterygii,Actinopterygii,0.11,24,17,7,10
mari,Actinopterygii,Apogonidae,Ostorhinchus novemfasciatus,Actinopterygii,Actinopterygii,0.11,24,17,7,10
mari,Actinopterygii,Apogonidae,Ostorhinchus novemfasciatus,Actinopterygii,Actinopterygii,0.05,24,17,7,10
mari,Actinopterygii,Apogonidae,Ostorhinchus novemfasciatus,Actinopterygii,Actinopterygii,0.05,24,17,7,10
mari,Actinopterygii,Apogonidae,Ostorhinchus novemfasciatus,Actinopterygii,Actinopterygii,0.05,24,17,7,10
mari,Actinopterygii,Apogonidae,Ostorhinchus novemfasciatus,Brachyura,Decapoda,0.17,24,17,7,10
mari,Actinopterygii,Apogonidae,Ostorhinchus novemfasciatus,Shrimp,Decapoda,0.17,24,17,7,10
mari,Actinopterygii,Apogonidae,Ostorhinchus novemfasciatus,Zooplankton,Zooplankton,0.11,24,17,7,10
mari,Actinopterygii,Ostraciidae,Ostracion cubicus,Actinopterygii,Actinopterygii,0.16,6,6,0,45
mari,Actinopterygii,Ostraciidae,Ostracion cubicus,Algae,Benthic autotroph,0.5,6,6,0,45
mari,Actinopterygii,Ostraciidae,Ostracion cubicus,Algae,Benthic autotroph,0.16,6,6,0,45
mari,Actinopterygii,Ostraciidae,Ostracion cubicus,Annelida,Worm,0.5,6,6,0,45
mari,Actinopterygii,Ostraciidae,Ostracion cubicus,Bivalvia,Bivalvia,0.16,6,6,0,45
mari,Actinopterygii,Ostraciidae,Ostracion cubicus,Brachyura,Decapoda,0.16,6,6,0,45
mari,Actinopterygii,Ostraciidae,Ostracion cubicus,Foraminifera,Foraminifera,0.67,6,6,0,45
mari,Actinopterygii,Ostraciidae,Ostracion cubicus,Gastropoda,Gastropoda,0.33,6,6,0,45
mari,Actinopterygii,Ostraciidae,Ostracion cubicus,Isopoda,Zooplankton,0.16,6,6,0,45
mari,Actinopterygii,Cirrhitidae,Paracirrhites arcatus,Actinopterygii,Actinopterygii,0.47,20,17,3,20
mari,Actinopterygii,Cirrhitidae,Paracirrhites arcatus,Actinopterygii,Actinopterygii,0.05,20,17,3,20
mari,Actinopterygii,Cirrhitidae,Paracirrhites arcatus,Actinopterygii,Actinopterygii,0.05,20,17,3,20
mari,Actinopterygii,Cirrhitidae,Paracirrhites arcatus,Anomura,Decapoda,0.17,20,17,3,20
mari,Actinopterygii,Cirrhitidae,Paracirrhites arcatus,Brachyura,Decapoda,0.11,20,17,3,20
mari,Actinopterygii,Cirrhitidae,Paracirrhites arcatus,Brachyura,Decapoda,0.05,20,17,3,20
mari,Actinopterygii,Cirrhitidae,Paracirrhites arcatus,Brachyura,Decapoda,0.05,20,17,3,20
mari,Actinopterygii,Cirrhitidae,Paracirrhites arcatus,Brachyura,Decapoda,0.05,20,17,3,20
mari,Actinopterygii,Cirrhitidae,Paracirrhites arcatus,Isopoda,Zooplankton,0.05,20,17,3,20
mari,Actinopterygii,Cirrhitidae,Paracirrhites arcatus,Shrimp,Decapoda,0.05,20,17,3,20
mari,Actinopterygii,Cirrhitidae,Paracirrhites arcatus,Shrimp,Decapoda,0.05,20,17,3,20
mari,Actinopterygii,Cirrhitidae,Paracirrhites arcatus,Shrimp,Decapoda,0.05,20,17,3,20
mari,Actinopterygii,Cirrhitidae,Paracirrhites forsteri,Actinopterygii,Actinopterygii,0.62,8,8,0,22
mari,Actinopterygii,Cirrhitidae,Paracirrhites forsteri,Actinopterygii,Actinopterygii,0.25,8,8,0,22
mari,Actinopterygii,Cirrhitidae,Paracirrhites forsteri,Actinopterygii,Actinopterygii,0.12,8,8,0,22
mari,Actinopterygii,Cirrhitidae,Paracirrhites forsteri,Actinopterygii,Actinopterygii,0.12,8,8,0,22
mari,Actinopterygii,Cirrhitidae,Paracirrhites forsteri,Zooplankton,Zooplankton,0.12,8,8,0,22
mari,Actinopterygii,Gobiidae,Paragobiodon echinocephalus,Isopoda,Zooplankton,0.67,8,3,5,4
mari,Actinopterygii,Gobiidae,Paragobiodon echinocephalus,Shrimp,Decapoda,0.33,8,3,5,4
mari,Actinopterygii,Pinguipedidae,Parapercis millepunctata,Actinopterygii,Actinopterygii,0.25,25,24,1,18
mari,Actinopterygii,Pinguipedidae,Parapercis millepunctata,Actinopterygii,Actinopterygii,0.04,25,24,1,18
mari,Actinopterygii,Pinguipedidae,Parapercis millepunctata,Anomura,Decapoda,0.04,25,24,1,18
mari,Actinopterygii,Pinguipedidae,Parapercis millepunctata,Brachyura,Decapoda,0.54,25,24,1,18
mari,Actinopterygii,Pinguipedidae,Parapercis millepunctata,Brachyura,Decapoda,0.08,25,24,1,18
mari,Actinopterygii,Pinguipedidae,Parapercis millepunctata,Brachyura,Decapoda,0.08,25,24,1,18
mari,Actinopterygii,Pinguipedidae,Parapercis millepunctata,Shrimp,Decapoda,0.25,25,24,1,18
mari,Actinopterygii,Pinguipedidae,Parapercis millepunctata,Shrimp,Decapoda,0.08,25,24,1,18
mari,Actinopterygii,Pinguipedidae,Parapercis millepunctata,Stomatopoda,Stomatopoda,0.08,25,24,1,18
mari,Actinopterygii,Pinguipedidae,Parapercis millepunctata,Zooplankton,Zooplankton,0.04,25,24,1,18
mari,Actinopterygii,Mullidae,Parupeneus barberinus,Amphipoda,Zooplankton,0.08,12,12,0,60
mari,Actinopterygii,Mullidae,Parupeneus barberinus,Annelida,Worm,0.58,12,12,0,60
mari,Actinopterygii,Mullidae,Parupeneus barberinus,Brachyura,Decapoda,0.17,12,12,0,60
mari,Actinopterygii,Mullidae,Parupeneus barberinus,Brachyura,Decapoda,0.08,12,12,0,60
mari,Actinopterygii,Mullidae,Parupeneus barberinus,Brachyura,Decapoda,0.08,12,12,0,60
mari,Actinopterygii,Mullidae,Parupeneus barberinus,Copepoda,Zooplankton,0.08,12,12,0,60
mari,Actinopterygii,Mullidae,Parupeneus barberinus,Foraminifera,Foraminifera,0.08,12,12,0,60
mari,Actinopterygii,Mullidae,Parupeneus barberinus,Inorganic,Inorganic,0.08,12,12,0,60
mari,Actinopterygii,Mullidae,Parupeneus barberinus,Isopoda,Zooplankton,0.25,12,12,0,60
mari,Actinopterygii,Mullidae,Parupeneus barberinus,Leptostraca,Zooplankton,0.08,12,12,0,60
mari,Actinopterygii,Mullidae,Parupeneus barberinus,Ostracoda,Zooplankton,0.25,12,12,0,60
mari,Actinopterygii,Mullidae,Parupeneus barberinus,Shrimp,Decapoda,0.41,12,12,0,60
mari,Actinopterygii,Mullidae,Parupeneus cyclostomus,Actinopterygii,Actinopterygii,0.5,6,4,2,50
mari,Actinopterygii,Mullidae,Parupeneus cyclostomus,Actinopterygii,Actinopterygii,0.25,6,4,2,50
mari,Actinopterygii,Mullidae,Parupeneus cyclostomus,Actinopterygii,Actinopterygii,0.25,6,4,2,50
mari,Actinopterygii,Mullidae,Parupeneus cyclostomus,Actinopterygii,Actinopterygii,0.25,6,4,2,50
mari,Actinopterygii,Mullidae,Parupeneus cyclostomus,Actinopterygii,Actinopterygii,0.25,6,4,2,50
mari,Actinopterygii,Mullidae,Parupeneus cyclostomus,Amphipoda,Zooplankton,0.25,6,4,2,50
mari,Actinopterygii,Mullidae,Parupeneus cyclostomus,Anomura,Decapoda,0.25,6,4,2,50
mari,Actinopterygii,Mullidae,Parupeneus cyclostomus,Brachyura,Decapoda,0.75,6,4,2,50
mari,Actinopterygii,Mullidae,Parupeneus cyclostomus,Brachyura,Decapoda,0.25,6,4,2,50
mari,Actinopterygii,Mullidae,Parupeneus cyclostomus,Shrimp,Decapoda,0.25,6,4,2,50
mari,Actinopterygii,Mullidae,Parupeneus cyclostomus,Stomatopoda,Stomatopoda,0.5,6,4,2,50
mari,Actinopterygii,Mullidae,Parupeneus cyclostomus,Zooplankton,Zooplankton,0.25,6,4,2,50
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Actinopterygii,Actinopterygii,0.2,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Amphipoda,Zooplankton,0.04,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Annelida,Worm,0.04,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Anomura,Decapoda,0.04,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Brachyura,Decapoda,0.17,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Brachyura,Decapoda,0.12,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Copepoda,Zooplankton,0.12,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Copepoda,Zooplankton,0.08,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Foraminifera,Foraminifera,0.08,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Gastropoda,Gastropoda,0.12,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Ostracoda,Zooplankton,0.08,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Shrimp,Decapoda,0.33,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Shrimp,Decapoda,0.17,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Shrimp,Decapoda,0.17,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Tanaidacea,Zooplankton,0.08,27,24,3,35
mari,Actinopterygii,Mullidae,Parupeneus trifasciatus,Zooplankton,Zooplankton,0.04,27,24,3,35
mari,Actinopterygii,Pempheridae,Pempheris oualensis,Actinopterygii,Actinopterygii,0.06,16,15,1,22
mari,Actinopterygii,Pempheridae,Pempheris oualensis,Annelida,Worm,0.2,16,15,1,22
mari,Actinopterygii,Pempheridae,Pempheris oualensis,Annelida,Worm,0.06,16,15,1,22
mari,Actinopterygii,Pempheridae,Pempheris oualensis,Brachyura,Decapoda,0.26,16,15,1,22
mari,Actinopterygii,Pempheridae,Pempheris oualensis,Brachyura,Decapoda,0.2,16,15,1,22
mari,Actinopterygii,Pempheridae,Pempheris oualensis,Cephalopoda,Cephalopoda,0.06,16,15,1,22
mari,Actinopterygii,Pempheridae,Pempheris oualensis,Copepoda,Zooplankton,0.06,16,15,1,22
mari,Actinopterygii,Pempheridae,Pempheris oualensis,Shrimp,Decapoda,0.26,16,15,1,22
mari,Actinopterygii,Pempheridae,Pempheris oualensis,Shrimp,Decapoda,0.06,16,15,1,22
mari,Actinopterygii,Pempheridae,Pempheris oualensis,Stomatopoda,Stomatopoda,0.13,16,15,1,22
mari,Actinopterygii,Pempheridae,Pempheris oualensis,Stomatopoda,Stomatopoda,0.06,16,15,1,22
mari,Actinopterygii,Pempheridae,Pempheris oualensis,Zooplankton,Zooplankton,0.2,16,15,1,22
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon dickii,Actinopterygii,Actinopterygii,0.22,10,9,1,11
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon dickii,Algae,Benthic autotroph,0.55,10,9,1,11
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon dickii,Algae,Benthic autotroph,0.55,10,9,1,11
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon dickii,Detritus,Detritus,0.22,10,9,1,11
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon lacrymatus,Algae,Benthic autotroph,0.57,14,14,0,10
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon lacrymatus,Algae,Benthic autotroph,0.42,14,14,0,10
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon lacrymatus,Copepoda,Zooplankton,0.14,14,14,0,10
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon lacrymatus,Foraminifera,Foraminifera,0.14,14,14,0,10
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon lacrymatus,Foraminifera,Foraminifera,0.07,14,14,0,10
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon lacrymatus,Gastropoda,Gastropoda,0.07,14,14,0,10
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon lacrymatus,Zooplankton,Zooplankton,0.07,14,14,0,10
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon leucozonus,Actinopterygii,Actinopterygii,0.33,6,6,0,12
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon leucozonus,Actinopterygii,Actinopterygii,0.17,6,6,0,12
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon leucozonus,Algae,Benthic autotroph,0.33,6,6,0,12
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon leucozonus,Copepoda,Zooplankton,0.33,6,6,0,12
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon leucozonus,Mysida,Zooplankton,0.17,6,6,0,12
mari,Actinopterygii,Pomacentridae,Plectroglyphidodon leucozonus,Pteropoda,Zooplankton,0.17,6,6,0,12
mari,Actinopterygii,Plesiopidae,Plesiops coeruleolineatus,Actinopterygii,Actinopterygii,0.2,16,15,1,10
mari,Actinopterygii,Plesiopidae,Plesiops coeruleolineatus,Actinopterygii,Actinopterygii,0.13,16,15,1,10
mari,Actinopterygii,Plesiopidae,Plesiops coeruleolineatus,Anomura,Decapoda,0.13,16,15,1,10
mari,Actinopterygii,Plesiopidae,Plesiops coeruleolineatus,Brachyura,Decapoda,0.33,16,15,1,10
mari,Actinopterygii,Plesiopidae,Plesiops coeruleolineatus,Brachyura,Decapoda,0.06,16,15,1,10
mari,Actinopterygii,Plesiopidae,Plesiops coeruleolineatus,Gastropoda,Gastropoda,0.2,16,15,1,10
mari,Actinopterygii,Plesiopidae,Plesiops coeruleolineatus,Inorganic,Inorganic,0.06,16,15,1,10
mari,Actinopterygii,Plesiopidae,Plesiops coeruleolineatus,Shrimp,Decapoda,0.06,16,15,1,10
mari,Actinopterygii,Plesiopidae,Plesiops coeruleolineatus,Shrimp,Decapoda,0.06,16,15,1,10
mari,Actinopterygii,Plesiopidae,Plesiops nigricans,Actinopterygii,Actinopterygii,0.34,6,6,0,17
mari,Actinopterygii,Plesiopidae,Plesiops nigricans,Actinopterygii,Actinopterygii,0.17,6,6,0,17
mari,Actinopterygii,Plesiopidae,Plesiops nigricans,Actinopterygii,Actinopterygii,0.17,6,6,0,17
mari,Actinopterygii,Plesiopidae,Plesiops nigricans,Anomura,Decapoda,0.17,6,6,0,17
mari,Actinopterygii,Plesiopidae,Plesiops nigricans,Anomura,Decapoda,0.17,6,6,0,17
mari,Actinopterygii,Plesiopidae,Plesiops nigricans,Anomura,Decapoda,0.17,6,6,0,17
mari,Actinopterygii,Plesiopidae,Plesiops nigricans,Brachyura,Decapoda,0.5,6,6,0,17
mari,Actinopterygii,Plesiopidae,Plesiops nigricans,Brachyura,Decapoda,0.17,6,6,0,17
mari,Actinopterygii,Plesiopidae,Plesiops nigricans,Brachyura,Decapoda,0.17,6,6,0,17
mari,Actinopterygii,Plesiopidae,Plesiops nigricans,Copepoda,Zooplankton,0.17,6,6,0,17
mari,Actinopterygii,Polynemidae,Polydactylus sexfilis,Annelida,Worm,0.16,18,6,12,61
mari,Actinopterygii,Polynemidae,Polydactylus sexfilis,Brachyura,Decapoda,0.33,18,6,12,61
mari,Actinopterygii,Polynemidae,Polydactylus sexfilis,Foraminifera,Foraminifera,0.16,18,6,12,61
mari,Actinopterygii,Polynemidae,Polydactylus sexfilis,Shrimp,Decapoda,0.5,18,6,12,61
mari,Actinopterygii,Pomacentridae,Pomacentrus pavo,Actinopterygii,Actinopterygii,0.4,20,20,0,8.5
mari,Actinopterygii,Pomacentridae,Pomacentrus pavo,Actinopterygii,Actinopterygii,0.05,20,20,0,8.5
mari,Actinopterygii,Pomacentridae,Pomacentrus pavo,Actinopterygii,Actinopterygii,0.05,20,20,0,8.5
mari,Actinopterygii,Pomacentridae,Pomacentrus pavo,Algae,Benthic autotroph,0.1,20,20,0,8.5
mari,Actinopterygii,Pomacentridae,Pomacentrus pavo,Copepoda,Zooplankton,0.35,20,20,0,8.5
mari,Actinopterygii,Pomacentridae,Pomacentrus pavo,Isopoda,Zooplankton,0.05,20,20,0,8.5
mari,Actinopterygii,Pomacentridae,Pomacentrus pavo,Ostracoda,Zooplankton,0.1,20,20,0,8.5
mari,Actinopterygii,Pomacentridae,Pomacentrus pavo,Shrimp,Decapoda,0.15,20,20,0,8.5
mari,Actinopterygii,Pomacentridae,Pomacentrus pavo,Zooplankton,Zooplankton,0.4,20,20,0,8.5
mari,Actinopterygii,Pomacentridae,Pomacentrus pavo,Zooplankton,Zooplankton,0.05,20,20,0,8.5
mari,Actinopterygii,Pomacentridae,Pomacentrus pavo,Zooplankton,Zooplankton,0.05,20,20,0,8.5
mari,Actinopterygii,Pomacentridae,Pomacentrus vaiuli,Actinopterygii,Actinopterygii,0.1,20,20,0,10
mari,Actinopterygii,Pomacentridae,Pomacentrus vaiuli,Algae,Benthic autotroph,0.75,20,20,0,10
mari,Actinopterygii,Pomacentridae,Pomacentrus vaiuli,Algae,Benthic autotroph,0.15,20,20,0,10
mari,Actinopterygii,Pomacentridae,Pomacentrus vaiuli,Amphipoda,Zooplankton,0.05,20,20,0,10
mari,Actinopterygii,Pomacentridae,Pomacentrus vaiuli,Annelida,Worm,0.05,20,20,0,10
mari,Actinopterygii,Pomacentridae,Pomacentrus vaiuli,Copepoda,Zooplankton,0.1,20,20,0,10
mari,Actinopterygii,Pomacentridae,Pomacentrus vaiuli,Zooplankton,Zooplankton,0.1,20,20,0,10
